Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
Area 1254,16.88,22.06,19.47,90.17,51.8,0,7192,11.46,0,1,0,0,0
Area 1255,25.28,34.29,29.79,32.85,42.58,0,1084,13.73,0,0,0,0,0
Area 1256,21.45,31.95,26.7,95.25,89.81,0,2761,12.12,1,0,1,1,0
Area 1257,18.01,29.2,23.61,2.49,76.83,0,4568,13.21,1,1,1,1,0
Area 1258,22.37,34.01,28.19,37.68,44.37,0,717,12.3,1,0,1,1,0
Area 1259,15.96,29.33,22.64,89.58,41.01,0,8360,13.83,1,0,1,0,0
Area 1260,23.73,30.88,27.31,27.46,75.96,1,5739,11.48,1,0,0,0,0
Area 1261,19.03,25.24,22.14,27.31,61.96,0,4296,10.23,0,0,0,0,0
Area 1262,26.96,40.48,33.72,30.26,79.34,0,100,13.12,1,0,1,1,0
Area 1263,19.66,26.22,22.94,61.23,86.17,1,8477,12.82,1,1,1,1,1
Area 1264,21.83,36.58,29.2,43.83,69.97,1,4538,12.11,0,1,0,1,1
Area 1265,15.17,28.6,21.89,72.67,49.36,0,4908,11.31,1,0,0,1,0
Area 1266,16.09,26.1,21.09,89.49,79.11,0,3179,10.75,1,1,1,0,0
Area 1267,20.89,35.7,28.29,67.42,87.79,0,6819,11.93,1,1,0,0,0
Area 1268,22.2,28.17,25.19,20.45,69.01,1,8427,12.66,0,0,1,0,1
Area 1269,24.0,32.03,28.02,93.27,74.1,1,6118,12.32,0,0,0,1,1
Area 1270,19.37,30.76,25.07,26.45,56.87,0,482,11.75,1,1,1,1,0
Area 1271,25.42,33.92,29.67,14.99,59.08,0,1027,12.16,0,1,1,0,0
Area 1272,27.9,42.19,35.04,9.0,76.73,0,5159,10.43,1,0,1,1,0
Area 1273,26.7,32.35,29.53,56.34,86.39,0,660,12.78,1,1,0,1,0
Area 1274,15.59,26.09,20.84,11.38,71.45,0,1289,12.94,1,1,0,0,0
Area 1275,22.21,33.12,27.66,13.88,79.49,0,997,10.05,1,0,1,1,0
Area 1276,16.57,28.1,22.34,30.0,48.58,0,2468,11.08,0,0,0,0,0
Area 1277,18.63,26.19,22.41,28.17,50.6,0,5053,10.37,0,0,1,0,0
Area 1278,29.8,38.45,34.12,60.42,66.6,0,7998,13.99,0,0,0,1,0
Area 1279,17.14,30.57,23.86,81.67,48.83,0,4480,12.37,1,1,1,1,0
Area 1280,22.48,29.43,25.96,76.13,71.75,0,2498,11.86,0,0,1,0,0
Area 1281,24.27,37.54,30.91,26.25,54.58,0,6326,11.85,1,1,0,0,0
Area 1282,25.54,36.16,30.85,24.53,79.58,1,5843,13.86,0,1,1,0,1
Area 1283,23.39,36.02,29.71,96.58,80.41,0,9685,12.64,1,0,0,0,0
Area 1284,15.15,27.28,21.21,0.82,63.19,1,2688,10.67,0,0,1,0,1
Area 1285,19.9,26.97,23.43,87.97,49.04,0,6456,11.79,0,1,1,0,0
Area 1286,22.77,33.45,28.11,19.97,72.34,1,3785,13.1,1,1,0,0,1
Area 1287,16.32,30.0,23.16,94.73,89.64,1,9221,11.69,1,1,0,0,1
Area 1288,20.26,29.58,24.92,34.23,71.13,0,4409,11.24,0,1,0,1,1
Area 1289,15.5,30.16,22.83,44.04,41.79,0,4499,13.96,1,0,0,1,0
Area 1290,16.18,25.7,20.94,70.71,40.86,0,3326,13.74,0,1,0,0,0
Area 1291,20.95,27.38,24.17,58.77,56.02,1,1503,13.77,0,1,0,0,1
Area 1292,16.99,25.89,21.44,31.79,49.79,0,8491,10.53,0,0,0,0,0
Area 1293,23.51,38.03,30.77,55.38,80.65,0,2385,10.94,1,0,0,0,0
Area 1294,25.34,33.54,29.44,73.07,82.24,0,8962,11.77,0,0,1,1,0
Area 1295,27.01,40.69,33.85,4.23,52.93,1,1828,13.33,1,0,1,0,0
Area 1296,18.0,31.81,24.91,1.12,56.28,0,1349,12.95,0,1,0,0,0
Area 1297,17.51,26.01,21.76,45.81,51.81,0,978,13.4,0,1,1,0,0
Area 1298,16.57,22.4,19.48,13.18,85.42,0,2623,13.68,0,0,1,0,0
Area 1299,24.55,36.79,30.67,66.43,65.13,0,597,13.12,1,1,0,0,0
Area 1300,25.6,33.71,29.65,21.41,72.81,0,9269,11.05,1,0,1,1,0
Area 1301,15.47,28.3,21.89,43.29,60.77,0,7802,11.14,0,1,1,0,0
Area 1302,29.04,38.47,33.76,19.77,71.55,1,7678,11.41,0,1,1,0,1
Area 1303,15.78,25.63,20.71,54.85,59.29,1,4979,11.21,0,1,1,1,1
Area 1304,23.12,35.9,29.51,11.61,56.98,1,638,11.0,1,0,1,1,1
Area 1305,25.64,34.46,30.05,2.31,71.72,0,9192,13.01,0,0,0,0,0
Area 1306,28.06,37.5,32.78,5.11,69.55,1,1566,10.14,0,0,0,0,1
Area 1307,25.71,34.47,30.09,95.43,54.68,0,7814,12.91,0,0,1,1,0
Area 1308,27.03,35.7,31.36,14.23,47.47,0,1833,13.29,1,1,0,0,0
Area 1309,20.09,30.35,25.22,70.85,58.43,1,590,10.26,0,0,0,0,1
Area 1310,27.22,40.31,33.77,6.79,60.76,1,1809,10.25,0,1,0,0,1
Area 1311,16.2,24.82,20.51,10.82,71.43,0,6811,11.14,1,1,0,0,0
Area 1312,28.42,38.66,33.54,50.89,85.73,1,2018,10.83,0,0,0,0,1
Area 1313,23.21,34.92,29.07,46.49,41.81,1,8266,12.32,1,0,0,1,0
Area 1314,27.26,34.95,31.11,95.16,52.18,0,6125,12.7,0,1,1,1,1
Area 1315,21.78,29.56,25.67,94.48,49.69,0,9778,12.54,0,0,0,1,0
Area 1316,24.65,38.99,31.82,77.96,65.11,1,6199,11.43,0,0,0,0,1
Area 1317,22.9,35.13,29.01,60.21,61.49,0,9792,11.99,1,1,0,1,0
Area 1318,25.97,36.75,31.36,45.5,76.45,0,297,12.56,0,1,1,1,1
Area 1319,16.22,27.7,21.96,35.62,52.12,1,9826,10.48,0,1,1,1,1
Area 1320,15.91,21.2,18.55,94.71,69.72,0,1813,10.92,0,1,0,0,0
Area 1321,18.71,29.89,24.3,60.29,84.19,0,9640,13.56,0,1,0,1,1
Area 1322,17.39,27.49,22.44,57.91,85.53,0,4883,11.37,0,0,1,0,0
Area 1323,28.08,38.53,33.31,23.19,87.94,0,8202,13.2,0,0,1,1,0
Area 1324,18.29,26.88,22.59,4.67,78.66,1,3944,11.0,0,1,0,0,1
Area 1325,29.64,35.45,32.55,94.52,85.3,0,695,10.17,0,1,1,1,1
Area 1326,20.05,26.99,23.52,31.37,51.73,0,8430,12.0,0,1,0,0,0
Area 1327,17.73,32.24,24.99,44.26,49.88,1,1114,13.57,0,1,0,0,1
Area 1328,26.85,35.93,31.39,11.46,40.32,1,341,13.28,0,1,1,1,1
Area 1329,24.88,34.55,29.71,83.69,75.34,0,2463,11.01,0,0,0,0,0
Area 1330,22.47,28.0,25.24,2.76,86.87,1,832,13.64,0,1,1,1,1
Area 1331,23.33,28.71,26.02,83.4,49.35,0,234,11.92,1,0,0,1,0
Area 1332,25.79,37.96,31.87,14.03,71.85,0,3861,10.2,1,1,1,0,0
Area 1333,18.43,28.81,23.62,88.66,77.32,0,2726,10.11,0,1,0,1,1
Area 1334,29.95,40.03,34.99,72.98,86.38,0,7279,11.94,1,1,0,1,0
Area 1335,29.62,37.05,33.34,16.47,72.34,0,1610,12.19,1,0,0,0,0
Area 1336,24.75,37.2,30.98,56.58,88.51,0,2896,10.32,0,0,0,1,0
Area 1337,17.99,24.68,21.33,31.27,57.23,0,7007,13.69,0,1,0,0,0
Area 1338,25.2,32.1,28.65,17.82,57.5,0,4612,12.87,1,0,0,1,0
Area 1339,16.08,25.69,20.89,85.92,67.15,0,4402,13.21,1,0,0,0,0
Area 1340,15.46,23.32,19.39,40.35,59.18,0,1743,12.34,1,0,1,1,0
Area 1341,18.87,26.34,22.6,39.85,40.07,0,4506,12.65,0,0,1,0,0
Area 1342,21.94,33.39,27.67,16.99,76.59,0,3464,11.55,0,0,0,1,0
Area 1343,28.02,39.53,33.78,38.31,77.59,0,6868,12.72,0,0,0,0,0
Area 1344,25.91,39.15,32.53,87.16,77.35,0,9691,13.91,1,1,1,0,0
Area 1345,26.14,35.32,30.73,36.31,57.25,0,9842,12.59,0,1,1,1,1
Area 1346,21.38,27.11,24.25,95.16,66.11,0,3511,11.37,1,1,0,1,0
Area 1347,20.19,27.93,24.06,94.63,58.0,1,182,11.14,1,0,0,1,0
Area 1348,20.57,35.37,27.97,14.49,40.8,1,5796,13.85,0,0,1,0,1
Area 1349,29.81,40.78,35.3,17.73,68.12,1,9771,10.74,0,0,0,1,1
Area 1350,15.6,27.7,21.65,86.27,46.19,0,2540,13.22,1,1,0,1,0
Area 1351,28.01,33.08,30.54,39.28,44.0,0,5860,11.86,0,0,1,0,0
Area 1352,23.68,33.86,28.77,0.44,77.77,0,1882,11.78,1,1,0,0,0
Area 1353,21.58,26.95,24.27,27.39,40.48,1,8896,12.99,1,0,0,1,0
Area 1354,25.88,36.57,31.23,59.76,87.95,0,6526,10.59,0,0,1,1,0
Area 1355,22.3,36.51,29.4,79.93,65.76,0,8006,11.87,0,0,0,1,0
Area 1356,28.1,42.79,35.44,13.34,89.15,0,9022,10.14,1,1,1,1,0
Area 1357,28.51,38.92,33.71,11.05,42.9,1,1460,12.68,0,0,1,1,1
Area 1358,21.33,30.91,26.12,92.21,69.18,0,2178,10.23,0,1,1,1,1
Area 1359,19.15,33.6,26.38,75.11,57.47,0,1077,10.35,0,1,1,1,1
Area 1360,23.89,35.62,29.75,58.98,82.17,1,7893,13.38,1,0,1,1,1
Area 1361,28.69,34.33,31.51,76.92,58.06,0,1737,11.77,0,1,1,1,1
Area 1362,18.16,27.82,22.99,42.89,53.02,0,3400,10.8,1,0,0,0,0
Area 1363,24.34,31.75,28.05,75.85,82.88,0,4104,12.37,0,0,0,1,0
Area 1364,24.47,34.17,29.32,37.18,58.73,0,682,12.08,0,0,1,0,0
Area 1365,26.0,35.55,30.77,24.41,40.84,0,8751,11.64,0,0,1,0,0
Area 1366,16.97,27.79,22.38,72.9,59.51,0,8427,13.62,0,0,0,1,0
Area 1367,25.74,34.31,30.02,41.97,72.73,0,9269,13.0,1,0,1,1,0
Area 1368,28.64,35.28,31.96,98.14,52.72,1,8575,10.61,1,0,0,0,0
Area 1369,17.7,27.73,22.71,34.95,61.6,0,2498,12.28,0,1,1,0,0
Area 1370,18.56,31.87,25.21,92.17,42.84,0,4212,10.35,0,0,1,0,0
Area 1371,29.57,41.21,35.39,93.3,69.4,0,1338,10.98,1,0,1,1,0
Area 1372,17.71,26.1,21.91,24.19,77.81,1,3566,13.64,0,1,1,0,1
Area 1373,27.82,42.17,34.99,79.82,60.67,0,5618,11.85,0,1,1,0,0
Area 1374,22.38,36.51,29.45,43.31,61.01,0,5463,13.57,0,1,1,0,0
Area 1375,18.71,25.8,22.26,91.75,44.41,0,3266,10.66,1,1,1,0,0
Area 1376,28.06,33.46,30.76,45.01,50.1,0,879,10.82,0,1,0,1,0
Area 1377,21.68,34.09,27.89,74.43,47.73,0,2234,11.41,1,1,0,0,0
Area 1378,22.72,36.0,29.36,46.7,64.08,1,2336,11.47,0,0,1,1,1
Area 1379,20.39,35.07,27.73,22.78,66.46,0,1739,12.98,0,0,1,0,0
Area 1380,23.89,37.79,30.84,19.94,87.45,1,8711,12.4,0,1,0,0,1
Area 1381,17.45,28.46,22.96,42.54,43.66,0,3789,12.21,1,1,1,1,0
Area 1382,20.87,31.17,26.02,75.55,69.99,1,5055,12.41,1,1,1,0,1
Area 1383,29.54,34.82,32.18,60.51,66.32,0,8498,12.93,1,1,0,1,0
Area 1384,18.87,26.34,22.61,68.86,65.81,0,7472,13.57,0,1,1,1,1
Area 1385,24.85,34.45,29.65,28.23,83.66,0,3490,11.66,0,0,0,1,0
Area 1386,19.88,31.16,25.52,48.14,50.28,0,7350,13.21,0,0,0,1,0
Area 1387,26.6,37.17,31.89,4.44,42.04,1,7349,11.98,0,1,1,0,1
Area 1388,16.96,29.39,23.18,81.75,73.61,0,3896,12.89,1,1,0,1,0
Area 1389,29.55,37.34,33.45,98.99,57.26,0,2634,13.5,0,0,1,0,0
Area 1390,21.81,32.46,27.13,40.69,40.88,0,2280,10.13,1,1,0,1,0
Area 1391,18.54,24.42,21.48,1.1,52.57,1,4406,12.19,0,1,0,1,1
Area 1392,16.1,25.24,20.67,16.98,55.47,0,4327,13.96,0,1,0,0,0
Area 1393,17.55,30.05,23.8,65.25,70.84,1,9689,11.98,1,0,1,1,1
Area 1394,22.8,34.73,28.76,61.21,48.63,1,1546,13.46,0,0,0,1,1
Area 1395,20.06,34.96,27.51,78.79,60.65,1,1051,10.74,0,0,1,0,1
Area 1396,27.43,35.21,31.32,25.39,64.12,0,4121,12.42,0,1,0,1,0
Area 1397,21.46,31.45,26.45,76.36,62.96,0,5585,13.48,1,0,0,1,0
Area 1398,18.73,27.03,22.88,68.8,88.7,0,1817,11.73,0,0,0,0,0
Area 1399,24.26,33.66,28.96,32.28,42.28,1,4342,11.95,0,1,0,0,1
Area 1400,25.6,39.17,32.39,54.55,87.55,1,3905,10.33,1,1,0,0,1
Area 1401,17.51,29.35,23.43,14.73,69.1,0,6013,10.17,0,1,1,0,1
Area 1402,17.51,31.34,24.43,45.26,79.79,1,7575,11.87,0,1,0,1,1
Area 1403,15.55,22.59,19.07,88.12,61.52,0,4910,13.37,0,1,0,1,0
Area 1404,26.05,39.78,32.91,42.12,62.69,0,1696,13.73,0,0,0,0,0
Area 1405,24.96,30.55,27.76,83.96,83.97,0,6694,12.63,0,1,0,0,0
Area 1406,22.12,36.01,29.06,59.03,84.8,1,3316,13.31,1,0,1,0,1
Area 1407,27.66,35.95,31.81,19.19,51.93,1,9198,12.94,0,0,0,1,1
Area 1408,27.09,35.23,31.16,58.11,49.96,1,5855,12.81,0,0,0,1,1
Area 1409,23.78,33.9,28.84,50.6,64.81,1,6383,13.08,0,0,1,0,1
Area 1410,28.02,42.43,35.23,39.86,85.01,0,1437,12.02,0,1,0,1,1
Area 1411,18.09,23.57,20.83,11.96,56.12,1,3074,11.83,0,1,0,0,1
Area 1412,16.68,25.2,20.94,41.67,72.6,0,4573,10.64,0,0,1,1,0
Area 1413,19.05,32.61,25.83,7.28,75.41,1,8652,13.38,0,0,1,1,1
Area 1414,15.86,24.82,20.34,9.88,78.93,1,6926,10.18,0,0,1,1,1
Area 1415,22.97,29.96,26.46,41.59,68.2,0,5767,11.07,0,1,0,1,1
Area 1416,29.05,38.3,33.67,30.54,60.12,0,8864,12.08,0,0,0,1,0
Area 1417,15.59,24.45,20.02,92.55,88.35,0,8113,13.89,0,1,0,0,0
Area 1418,16.83,30.99,23.91,37.57,70.57,1,3144,13.14,0,0,1,1,1
Area 1419,21.78,34.4,28.09,75.79,76.43,0,9876,11.47,0,0,1,1,0
Area 1420,29.01,39.06,34.03,53.02,57.25,0,5118,12.86,1,1,0,0,0
Area 1421,19.74,34.63,27.18,70.41,73.5,1,2333,13.73,1,1,0,0,1
Area 1422,22.61,32.26,27.43,26.01,52.89,0,5737,12.16,0,1,0,1,0
Area 1423,15.62,21.21,18.41,94.19,52.25,0,7567,11.85,1,1,1,0,0
Area 1424,17.23,24.85,21.04,53.01,75.74,0,3346,12.21,1,0,1,0,0
Area 1425,29.8,39.16,34.48,83.13,66.07,0,4141,11.25,0,1,1,0,0
Area 1426,29.48,36.05,32.76,36.5,74.16,1,1989,13.63,0,1,0,0,1
Area 1427,15.07,29.55,22.31,10.02,53.47,0,7776,13.19,1,0,1,1,0
Area 1428,29.28,41.95,35.61,67.37,69.94,0,2755,12.82,0,1,0,0,0
Area 1429,24.59,32.27,28.43,0.78,62.2,0,3818,12.36,0,0,0,1,0
Area 1430,28.02,38.93,33.47,47.53,69.85,0,5635,13.88,1,1,0,1,0
Area 1431,21.82,34.04,27.93,19.28,54.54,1,9348,11.19,1,0,1,1,1
Area 1432,22.73,37.15,29.94,62.74,75.77,1,2229,11.13,0,1,0,1,1
Area 1433,22.33,36.15,29.24,97.94,80.3,0,9798,10.97,1,0,0,0,0
Area 1434,25.0,35.15,30.08,46.44,53.0,0,1730,12.97,0,0,1,0,0
Area 1435,17.09,29.84,23.47,81.75,55.03,0,5160,13.19,1,1,1,1,0
Area 1436,15.45,26.07,20.76,50.78,73.06,0,1091,12.39,0,0,1,0,0
Area 1437,19.62,30.15,24.88,49.58,74.78,0,4690,12.61,0,1,0,1,1
Area 1438,25.57,31.72,28.64,93.04,75.2,1,9485,11.4,1,0,1,1,1
Area 1439,18.03,24.29,21.16,89.0,74.13,0,6966,10.16,0,1,1,1,1
Area 1440,25.1,35.4,30.25,78.58,59.64,0,8994,11.01,0,0,1,1,0
Area 1441,29.55,37.24,33.39,29.63,59.74,0,9322,12.34,0,1,1,0,0
Area 1442,16.41,21.62,19.01,54.5,52.74,0,5021,13.25,0,1,0,0,0
Area 1443,25.09,37.32,31.2,22.39,47.84,1,8121,13.11,1,1,0,0,1
Area 1444,21.66,26.98,24.32,44.39,74.63,0,2581,10.72,0,1,1,1,1
Area 1445,28.02,38.97,33.5,48.42,44.66,0,8854,10.21,0,1,1,0,0
Area 1446,17.66,28.05,22.85,83.16,86.89,0,6381,13.4,1,0,0,1,0
Area 1447,25.39,40.08,32.73,89.6,81.33,1,8658,10.3,0,1,0,0,1
Area 1448,27.57,37.41,32.49,41.46,82.88,0,6349,11.57,0,1,1,1,1
Area 1449,29.17,34.81,31.99,1.77,85.33,1,893,10.38,0,1,1,0,1
Area 1450,25.25,35.77,30.51,86.18,60.43,0,4831,12.26,0,1,1,0,0
Area 1451,22.46,35.87,29.16,17.43,82.34,1,1086,11.45,0,0,1,1,1
Area 1452,24.27,39.24,31.75,62.19,47.9,1,9249,10.81,0,0,0,1,1
Area 1453,28.03,37.34,32.69,2.5,41.08,0,3695,12.38,1,0,1,0,0
Area 1454,23.56,31.76,27.66,39.95,79.24,1,954,11.45,0,0,1,1,1
Area 1455,15.46,29.52,22.49,98.6,43.74,0,1669,10.67,1,0,1,0,0
Area 1456,28.96,35.88,32.42,10.07,89.43,0,2356,12.8,1,1,1,1,0
Area 1457,25.34,36.5,30.92,42.37,73.74,0,4203,13.35,0,0,1,1,0
Area 1458,25.15,34.2,29.68,30.71,77.67,0,4276,11.09,1,1,0,1,0
Area 1459,18.24,23.65,20.94,90.51,52.29,0,8061,10.75,0,0,0,0,0
Area 1460,24.88,33.36,29.12,86.93,73.69,1,5354,10.3,1,1,1,1,1
Area 1461,20.91,28.56,24.73,23.77,42.16,1,8529,12.11,0,0,0,0,1
Area 1462,24.77,36.63,30.7,8.12,81.89,0,8006,13.33,0,0,0,1,0
Area 1463,16.6,31.09,23.84,62.71,48.48,1,6101,11.0,1,1,1,0,1
Area 1464,24.87,32.55,28.71,33.64,74.87,0,1832,11.84,1,0,0,0,0
Area 1465,29.99,43.11,36.55,67.21,51.22,0,914,10.64,0,0,0,0,0
Area 1466,15.72,21.28,18.5,3.21,43.42,1,7135,11.62,0,1,0,1,1
Area 1467,29.66,40.04,34.85,13.34,64.07,0,1286,10.06,1,0,1,0,0
Area 1468,21.1,26.81,23.96,68.64,48.46,0,7681,13.64,0,1,1,1,1
Area 1469,28.06,42.4,35.23,21.24,76.47,1,2325,12.71,0,1,0,0,1
Area 1470,26.74,39.4,33.07,85.76,51.88,0,9276,11.33,0,1,1,1,1
Area 1471,23.51,35.08,29.29,5.86,57.12,0,6523,13.52,1,0,0,0,0
Area 1472,26.08,39.32,32.7,21.55,68.37,0,9089,10.73,1,1,0,1,0
Area 1473,28.18,39.65,33.92,99.86,54.25,0,5273,10.31,1,1,0,1,0
Area 1474,21.06,35.75,28.41,43.31,58.9,1,8835,13.77,0,1,1,1,1
Area 1475,19.91,32.05,25.98,70.3,80.78,0,5982,11.24,1,0,1,1,0
Area 1476,25.01,39.26,32.14,18.27,48.96,0,619,13.74,0,1,0,0,0
Area 1477,27.12,37.29,32.2,60.99,44.11,0,5141,12.55,1,1,1,0,0
Area 1478,26.43,32.6,29.52,72.61,56.42,0,1554,13.92,0,0,0,0,0
Area 1479,26.97,37.25,32.11,31.45,61.22,0,6970,13.01,0,1,1,0,0
Area 1480,21.53,27.8,24.67,82.89,67.13,0,7313,10.42,1,0,0,1,0
Area 1481,27.27,38.19,32.73,60.34,58.62,0,7859,13.41,0,0,1,0,0
Area 1482,16.8,26.63,21.72,38.91,79.5,0,9350,10.59,0,0,1,0,0
Area 1483,23.17,34.39,28.78,55.76,41.97,0,9404,12.77,0,0,1,1,0
Area 1484,15.09,20.19,17.64,57.68,61.59,1,3506,12.0,1,0,0,0,0
Area 1485,19.87,26.82,23.34,16.55,59.11,1,1046,12.83,0,0,0,1,1
Area 1486,20.5,30.41,25.45,40.27,72.38,1,4130,13.06,0,0,1,1,1
Area 1487,20.94,35.45,28.2,34.34,88.31,0,8427,13.21,0,0,0,0,0
Area 1488,25.43,34.27,29.85,40.09,65.52,0,892,13.34,1,0,1,1,0
Area 1489,20.83,30.07,25.45,76.11,89.34,1,1236,13.39,0,0,0,0,1
Area 1490,21.73,33.88,27.8,48.25,55.11,0,9654,11.65,1,1,0,0,0
Area 1491,18.56,29.6,24.08,94.03,41.54,0,654,13.56,1,1,1,1,0
Area 1492,20.6,28.59,24.59,29.37,48.28,1,7137,12.88,0,1,0,0,1
Area 1493,18.41,27.52,22.96,41.57,59.76,1,3503,13.36,1,0,1,0,0
Area 1494,16.1,23.27,19.69,78.7,55.82,1,2354,13.96,0,0,1,1,1
Area 1495,24.05,38.71,31.38,54.6,44.85,1,1466,10.47,0,0,1,0,1
Area 1496,25.02,31.33,28.18,54.7,61.63,0,1048,11.48,0,0,1,0,0
Area 1497,24.29,33.01,28.65,5.33,56.91,0,8395,13.23,0,1,0,1,0
Area 1498,21.95,27.21,24.58,39.86,46.13,1,7909,10.35,1,1,1,1,1
Area 1499,20.7,27.91,24.31,27.07,54.81,0,7307,12.16,1,0,1,1,0
Area 1500,27.95,40.75,34.35,99.93,84.32,1,9338,13.43,1,0,0,1,1
Area 1501,22.79,29.8,26.29,30.84,55.1,0,7519,10.08,1,1,1,0,0
Area 1502,22.19,27.99,25.09,88.45,75.7,0,4126,13.76,0,1,1,0,1
Area 1503,15.38,25.13,20.26,67.62,70.6,1,6056,13.91,0,0,1,1,1
Area 1504,20.12,25.22,22.67,34.09,61.36,0,7469,11.29,0,0,1,1,0
Area 1505,20.7,26.55,23.63,54.35,51.95,1,7422,13.07,1,1,1,0,1
Area 1506,20.98,34.06,27.52,84.05,58.45,0,2714,10.51,0,0,0,1,0
Area 1507,23.7,36.42,30.06,88.34,69.61,1,9255,13.09,1,1,0,0,1
Area 1508,23.0,37.16,30.08,16.04,57.54,0,3371,11.93,1,0,1,0,0
Area 1509,24.12,37.66,30.89,33.96,50.74,0,9129,13.44,1,0,1,0,0
Area 1510,26.47,38.31,32.39,33.52,45.82,0,7484,10.85,0,0,1,1,0
Area 1511,27.19,32.72,29.96,4.2,83.99,0,5778,12.69,0,0,0,0,0
Area 1512,25.77,38.6,32.19,59.82,62.02,1,981,13.14,0,1,1,1,1
Area 1513,29.33,42.79,36.06,85.48,71.26,0,3288,10.81,1,0,1,0,0
Area 1514,15.27,28.26,21.77,38.16,64.52,0,3434,13.27,0,0,1,0,0
Area 1515,17.94,28.02,22.98,74.0,83.63,0,2298,13.83,1,1,0,0,0
Area 1516,15.11,22.44,18.78,62.77,67.35,0,8503,12.46,1,0,1,0,0
Area 1517,24.71,38.17,31.44,37.56,64.04,0,9507,13.14,0,0,1,0,0
Area 1518,28.47,40.74,34.61,14.11,86.23,0,9172,12.13,0,0,0,1,0
Area 1519,18.65,33.46,26.06,70.93,75.98,0,854,12.39,0,0,1,0,0
Area 1520,28.91,35.46,32.18,85.46,45.58,1,5317,10.05,0,1,0,0,1
Area 1521,15.9,23.16,19.53,68.59,48.89,0,8992,12.1,1,0,1,0,0
Area 1522,29.02,36.13,32.58,1.79,79.36,1,470,12.3,0,1,1,0,1
Area 1523,20.27,33.2,26.74,21.62,81.79,0,1832,12.68,0,1,1,1,1
Area 1524,16.52,23.39,19.96,6.95,67.26,0,5359,10.68,0,1,0,1,1
Area 1525,22.29,27.95,25.12,57.04,67.72,0,901,10.97,0,1,0,1,1
Area 1526,18.85,33.84,26.34,75.65,71.6,0,6499,13.02,0,0,1,0,0
Area 1527,19.27,24.52,21.9,11.06,61.96,0,9281,10.67,1,1,0,1,0
Area 1528,19.61,32.96,26.29,83.83,74.01,1,4871,11.66,0,1,1,1,1
Area 1529,27.05,35.7,31.37,55.55,45.42,0,7107,11.0,1,1,0,0,0
Area 1530,23.09,36.5,29.8,69.0,88.06,1,515,12.18,0,1,1,1,1
Area 1531,19.67,30.22,24.94,97.14,77.51,0,3437,13.95,0,0,0,1,0
Area 1532,24.16,38.17,31.16,8.37,71.56,0,5358,13.41,1,0,0,0,0
Area 1533,25.74,40.0,32.87,90.12,55.82,0,8127,11.08,0,0,1,0,0
Area 1534,19.09,24.18,21.63,12.61,48.05,1,5157,11.47,0,1,0,0,1
Area 1535,21.2,26.96,24.08,39.3,60.47,0,7067,13.67,0,1,0,0,0
Area 1536,16.83,24.33,20.58,85.14,73.08,1,1720,13.59,1,1,1,0,1
Area 1537,17.72,29.41,23.56,90.63,71.69,0,9827,10.64,0,1,1,1,1
Area 1538,25.22,39.1,32.16,50.64,59.13,0,6082,13.32,0,0,0,0,0
Area 1539,17.72,27.32,22.52,59.41,70.66,0,8093,11.19,0,0,1,0,0
Area 1540,22.88,33.95,28.41,70.81,80.69,1,2892,12.18,0,1,1,0,1
Area 1541,25.64,32.52,29.08,83.28,41.31,1,8864,10.02,0,1,0,1,1
Area 1542,16.6,29.65,23.13,12.15,62.53,0,7486,13.99,1,1,0,1,0
Area 1543,23.51,38.18,30.85,81.01,77.93,1,4993,13.04,1,0,0,1,1
Area 1544,18.85,26.53,22.69,48.13,67.31,0,5196,10.97,0,0,1,1,0
Area 1545,29.44,39.39,34.42,45.06,72.57,1,4956,12.74,0,0,1,0,1
Area 1546,22.25,28.11,25.18,42.39,65.83,1,3755,11.17,0,0,0,1,1
Area 1547,27.09,37.68,32.39,50.92,89.59,1,8584,10.36,0,0,1,0,1
Area 1548,23.25,33.28,28.27,94.51,42.73,1,4393,11.7,1,0,0,1,0
Area 1549,15.65,22.1,18.87,54.82,64.55,0,179,12.45,0,0,0,1,0
Area 1550,24.5,33.92,29.21,95.32,44.57,0,4408,10.36,0,0,1,1,0
Area 1551,29.27,37.61,33.44,18.03,47.99,0,1962,12.07,0,1,1,0,0
Area 1552,24.02,34.24,29.13,72.41,59.15,0,718,12.06,0,1,0,1,0
Area 1553,27.29,38.14,32.72,81.22,47.78,0,1059,12.51,0,0,1,0,0
Area 1554,28.26,33.35,30.81,67.91,88.18,0,3835,10.98,1,0,1,1,0
Area 1555,18.42,31.03,24.73,60.69,87.34,0,8214,10.08,0,1,0,1,1
Area 1556,18.18,30.31,24.25,56.48,56.81,0,2268,11.3,0,1,0,1,0
Area 1557,24.16,32.83,28.5,86.09,71.99,0,3345,11.59,0,1,1,1,1
Area 1558,21.17,26.69,23.93,82.16,66.69,0,7335,12.54,1,1,1,0,0
Area 1559,27.6,40.15,33.87,12.23,80.78,1,1261,13.72,0,0,1,1,1
Area 1560,28.5,43.05,35.78,84.86,71.37,0,2140,10.81,0,1,0,1,1
Area 1561,20.3,27.7,24.0,41.41,40.01,1,8260,12.75,0,1,0,0,1
Area 1562,18.55,26.79,22.67,25.37,78.16,0,5749,10.39,0,1,0,1,1
